Survey_Id,Year,Sex,Hispanic_Origin,County_FIPS,Geography,White,Black,Indian,Asian,Pacific Islander
cen42010,4/1/2010,Female,Total,51790,"Staunton city, Virginia",11247,1773,101,166,7
cen42010,4/1/2010,Male,Hispanic,51790,"Staunton city, Virginia",201,26,7,2,2
cen42010,4/1/2010,Male,Not Hispanic,51790,"Staunton city, Virginia",9099,1500,60,96,12
cen42010,4/1/2010,Male,Total,51790,"Staunton city, Virginia",9300,1526,67,98,14
cen42010,4/1/2010,Both Sexes,Hispanic,51790,"Staunton city, Virginia",451,57,17,6,4
cen42010,4/1/2010,Both Sexes,Not Hispanic,51790,"Staunton city, Virginia",20096,3242,151,258,17
cen42010,4/1/2010,Both Sexes,Total,51790,"Staunton city, Virginia",20547,3299,168,264,21
cen42010,4/1/2010,Female,Hispanic,51800,"Suffolk city, Virginia",837,317,36,55,8
cen42010,4/1/2010,Female,Not Hispanic,51800,"Suffolk city, Virginia",22496,19799,390,1014,56
cen42010,4/1/2010,Female,Total,51800,"Suffolk city, Virginia",23333,20116,426,1069,64
cen42010,4/1/2010,Male,Hispanic,51800,"Suffolk city, Virginia",916,320,42,36,8
cen42010,4/1/2010,Male,Not Hispanic,51800,"Suffolk city, Virginia",21907,17044,329,842,56
cen42010,4/1/2010,Male,Total,51800,"Suffolk city, Virginia",22823,17364,371,878,64
cen42010,4/1/2010,Both Sexes,Hispanic,51800,"Suffolk city, Virginia",1753,637,78,91,16
cen42010,4/1/2010,Both Sexes,Not Hispanic,51800,"Suffolk city, Virginia",44403,36843,719,1856,112
cen42010,4/1/2010,Both Sexes,Total,51800,"Suffolk city, Virginia",46156,37480,797,1947,128
cen42010,4/1/2010,Female,Hispanic,51810,"Virginia Beach city, Virginia",11459,2886,612,802,139
cen42010,4/1/2010,Female,Not Hispanic,51810,"Virginia Beach city, Virginia",148771,47204,2317,17511,712
cen42010,4/1/2010,Female,Total,51810,"Virginia Beach city, Virginia",160230,50090,2929,18313,851
cen42010,4/1/2010,Male,Hispanic,51810,"Virginia Beach city, Virginia",11203,2718,570,749,123
cen42010,4/1/2010,Male,Not Hispanic,51810,"Virginia Beach city, Virginia",146226,43172,2153,15264,667
cen42010,4/1/2010,Male,Total,51810,"Virginia Beach city, Virginia",157429,45890,2723,16013,790
cen42010,4/1/2010,Both Sexes,Hispanic,51810,"Virginia Beach city, Virginia",22662,5604,1182,1551,262
cen42010,4/1/2010,Both Sexes,Not Hispanic,51810,"Virginia Beach city, Virginia",294997,90376,4470,32775,1379
cen42010,4/1/2010,Both Sexes,Total,51810,"Virginia Beach city, Virginia",317659,95980,5652,34326,1641
cen42010,4/1/2010,Female,Hispanic,51820,"Waynesboro city, Virginia",498,59,15,5,3
cen42010,4/1/2010,Female,Not Hispanic,51820,"Waynesboro city, Virginia",9132,1395,104,125,10
cen42010,4/1/2010,Female,Total,51820,"Waynesboro city, Virginia",9630,1454,119,130,13
cen42010,4/1/2010,Male,Hispanic,51820,"Waynesboro city, Virginia",698,85,36,9,3
cen42010,4/1/2010,Male,Not Hispanic,51820,"Waynesboro city, Virginia",8099,1188,77,102,11
cen42010,4/1/2010,Male,Total,51820,"Waynesboro city, Virginia",8797,1273,113,111,14
cen42010,4/1/2010,Both Sexes,Hispanic,51820,"Waynesboro city, Virginia",1196,144,51,14,6
cen42010,4/1/2010,Both Sexes,Not Hispanic,51820,"Waynesboro city, Virginia",17231,2583,181,227,21
cen42010,4/1/2010,Both Sexes,Total,51820,"Waynesboro city, Virginia",18427,2727,232,241,27
cen42010,4/1/2010,Female,Hispanic,51830,"Williamsburg city, Virginia",408,53,10,20,1
cen42010,4/1/2010,Female,Not Hispanic,51830,"Williamsburg city, Virginia",5483,1152,57,510,9
cen42010,4/1/2010,Female,Total,51830,"Williamsburg city, Virginia",5891,1205,67,530,10
cen42010,4/1/2010,Male,Hispanic,51830,"Williamsburg city, Virginia",414,49,9,13,1
cen42010,4/1/2010,Male,Not Hispanic,51830,"Williamsburg city, Virginia",4841,960,41,476,9
cen42010,4/1/2010,Male,Total,51830,"Williamsburg city, Virginia",5255,1009,50,489,10
cen42010,4/1/2010,Both Sexes,Hispanic,51830,"Williamsburg city, Virginia",822,102,19,33,2
cen42010,4/1/2010,Both Sexes,Not Hispanic,51830,"Williamsburg city, Virginia",10324,2112,98,986,18
cen42010,4/1/2010,Both Sexes,Total,51830,"Williamsburg city, Virginia",11146,2214,117,1019,20
cen42010,4/1/2010,Female,Hispanic,51840,"Winchester city, Virginia",1564,99,91,30,10
cen42010,4/1/2010,Female,Not Hispanic,51840,"Winchester city, Virginia",9801,1605,69,393,3
cen42010,4/1/2010,Female,Total,51840,"Winchester city, Virginia",11365,1704,160,423,13
cen42010,4/1/2010,Male,Hispanic,51840,"Winchester city, Virginia",2028,142,126,50,14
cen42010,4/1/2010,Male,Not Hispanic,51840,"Winchester city, Virginia",8869,1608,65,338,15
cen42010,4/1/2010,Male,Total,51840,"Winchester city, Virginia",10897,1750,191,388,29
cen42010,4/1/2010,Both Sexes,Hispanic,51840,"Winchester city, Virginia",3592,241,217,80,24
cen42010,4/1/2010,Both Sexes,Not Hispanic,51840,"Winchester city, Virginia",18670,3213,134,731,18
cen42010,4/1/2010,Both Sexes,Total,51840,"Winchester city, Virginia",22262,3454,351,811,42
est42010,4/1/2010,Female,Hispanic,51003,"Albemarle County, Virginia",2231,186,170,39,23
est42010,4/1/2010,Female,Not Hispanic,51003,"Albemarle County, Virginia",41296,5487,305,2849,40
est42010,4/1/2010,Female,Total,51003,"Albemarle County, Virginia",43527,5673,475,2888,63
est42010,4/1/2010,Male,Hispanic,51003,"Albemarle County, Virginia",2631,192,192,46,21
est42010,4/1/2010,Male,Not Hispanic,51003,"Albemarle County, Virginia",37768,5033,272,2537,44
est42010,4/1/2010,Male,Total,51003,"Albemarle County, Virginia",40399,5225,464,2583,65
est42010,4/1/2010,Both Sexes,Hispanic,51003,"Albemarle County, Virginia",4862,378,362,85,44
est42010,4/1/2010,Both Sexes,Not Hispanic,51003,"Albemarle County, Virginia",79064,10520,577,5386,84
est42010,4/1/2010,Both Sexes,Total,51003,"Albemarle County, Virginia",83926,10898,939,5471,128
est42010,4/1/2010,Female,Hispanic,51005,"Alleghany County, Virginia",67,11,5,1,1
est42010,4/1/2010,Female,Not Hispanic,51005,"Alleghany County, Virginia",7807,433,42,27,7
est42010,4/1/2010,Female,Total,51005,"Alleghany County, Virginia",7874,444,47,28,8
est42010,4/1/2010,Male,Hispanic,51005,"Alleghany County, Virginia",89,9,5,0,0
est42010,4/1/2010,Male,Not Hispanic,51005,"Alleghany County, Virginia",7441,453,45,23,6
est42010,4/1/2010,Male,Total,51005,"Alleghany County, Virginia",7530,462,50,23,6
est42010,4/1/2010,Both Sexes,Hispanic,51005,"Alleghany County, Virginia",156,20,10,1,1
est42010,4/1/2010,Both Sexes,Not Hispanic,51005,"Alleghany County, Virginia",15248,886,87,50,13
est42010,4/1/2010,Both Sexes,Total,51005,"Alleghany County, Virginia",15404,906,97,51,14
est42010,4/1/2010,Female,Hispanic,51007,"Amelia County, Virginia",92,6,12,1,4
est42010,4/1/2010,Female,Not Hispanic,51007,"Amelia County, Virginia",4740,1610,61,26,2
est42010,4/1/2010,Female,Total,51007,"Amelia County, Virginia",4832,1616,73,27,6
est42010,4/1/2010,Male,Hispanic,51007,"Amelia County, Virginia",145,2,27,1,2
est42010,4/1/2010,Male,Not Hispanic,51007,"Amelia County, Virginia",4648,1406,62,19,1
est42010,4/1/2010,Male,Total,51007,"Amelia County, Virginia",4793,1408,89,20,3
est42010,4/1/2010,Both Sexes,Hispanic,51007,"Amelia County, Virginia",237,8,39,2,6
est42010,4/1/2010,Both Sexes,Not Hispanic,51007,"Amelia County, Virginia",9388,3016,123,45,3
est42010,4/1/2010,Both Sexes,Total,51007,"Amelia County, Virginia",9625,3024,162,47,9
est42010,4/1/2010,Female,Hispanic,51009,"Amherst County, Virginia",251,29,5,6,0
est42010,4/1/2010,Female,Not Hispanic,51009,"Amherst County, Virginia",13194,3331,284,155,7
est42010,4/1/2010,Female,Total,51009,"Amherst County, Virginia",13445,3360,289,161,7
est42010,4/1/2010,Male,Hispanic,51009,"Amherst County, Virginia",311,34,7,1,1
est42010,4/1/2010,Male,Not Hispanic,51009,"Amherst County, Virginia",11894,3196,258,88,11
est42010,4/1/2010,Male,Total,51009,"Amherst County, Virginia",12205,3230,265,89,12
est42010,4/1/2010,Both Sexes,Hispanic,51009,"Amherst County, Virginia",562,63,12,7,1
est42010,4/1/2010,Both Sexes,Not Hispanic,51009,"Amherst County, Virginia",25088,6527,542,243,18
est42010,4/1/2010,Both Sexes,Total,51009,"Amherst County, Virginia",25650,6590,554,250,19
est42010,4/1/2010,Female,Hispanic,51011,"Appomattox County, Virginia",67,5,2,0,0
est42010,4/1/2010,Female,Not Hispanic,51011,"Appomattox County, Virginia",5998,1682,47,28,4
est42010,4/1/2010,Female,Total,51011,"Appomattox County, Virginia",6065,1687,49,28,4
est42010,4/1/2010,Male,Hispanic,51011,"Appomattox County, Virginia",80,10,9,0,0
est42010,4/1/2010,Male,Not Hispanic,51011,"Appomattox County, Virginia",5765,1506,46,24,1
est42010,4/1/2010,Male,Total,51011,"Appomattox County, Virginia",5845,1516,55,24,1
est42010,4/1/2010,Both Sexes,Hispanic,51011,"Appomattox County, Virginia",147,15,11,0,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51011,"Appomattox County, Virginia",11763,3188,93,52,5
est42010,4/1/2010,Both Sexes,Total,51011,"Appomattox County, Virginia",11910,3203,104,52,5
est42010,4/1/2010,Female,Hispanic,51013,"Arlington County, Virginia",13836,728,904,333,78
est42010,4/1/2010,Female,Not Hispanic,51013,"Arlington County, Virginia",68524,9667,636,12537,198
est42010,4/1/2010,Female,Total,51013,"Arlington County, Virginia",82360,10395,1540,12870,276
est42010,4/1/2010,Male,Hispanic,51013,"Arlington County, Virginia",14562,721,1052,341,79
est42010,4/1/2010,Male,Not Hispanic,51013,"Arlington County, Virginia",69460,9000,562,10763,200
est42010,4/1/2010,Male,Total,51013,"Arlington County, Virginia",84022,9721,1614,11104,279
est42010,4/1/2010,Both Sexes,Hispanic,51013,"Arlington County, Virginia",28398,1449,1956,674,157
est42010,4/1/2010,Both Sexes,Not Hispanic,51013,"Arlington County, Virginia",137984,18667,1198,23300,398
est42010,4/1/2010,Both Sexes,Total,51013,"Arlington County, Virginia",166382,20116,3154,23974,555
est42010,4/1/2010,Female,Hispanic,51015,"Augusta County, Virginia",635,47,21,18,7
est42010,4/1/2010,Female,Not Hispanic,51015,"Augusta County, Virginia",34435,1120,219,274,14
est42010,4/1/2010,Female,Total,51015,"Augusta County, Virginia",35070,1167,240,292,21
est42010,4/1/2010,Male,Hispanic,51015,"Augusta County, Virginia",758,55,28,13,8
est42010,4/1/2010,Male,Not Hispanic,51015,"Augusta County, Virginia",34355,2143,198,232,20
est42010,4/1/2010,Male,Total,51015,"Augusta County, Virginia",35113,2198,226,245,28
est42010,4/1/2010,Both Sexes,Hispanic,51015,"Augusta County, Virginia",1393,102,49,31,15
est42010,4/1/2010,Both Sexes,Not Hispanic,51015,"Augusta County, Virginia",68790,3263,417,506,34
est42010,4/1/2010,Both Sexes,Total,51015,"Augusta County, Virginia",70183,3365,466,537,49
est42010,4/1/2010,Female,Hispanic,51017,"Bath County, Virginia",31,6,0,0,0
est42010,4/1/2010,Female,Not Hispanic,51017,"Bath County, Virginia",2195,110,9,9,2
est42010,4/1/2010,Female,Total,51017,"Bath County, Virginia",2226,116,9,9,2
est42010,4/1/2010,Male,Hispanic,51017,"Bath County, Virginia",50,13,0,1,0
est42010,4/1/2010,Male,Not Hispanic,51017,"Bath County, Virginia",2201,121,8,6,0
est42010,4/1/2010,Male,Total,51017,"Bath County, Virginia",2251,134,8,7,0
est42010,4/1/2010,Both Sexes,Hispanic,51017,"Bath County, Virginia",81,19,0,1,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51017,"Bath County, Virginia",4396,231,17,15,2
est42010,4/1/2010,Both Sexes,Total,51017,"Bath County, Virginia",4477,250,17,16,2
est42010,4/1/2010,Female,Hispanic,51019,"Bedford County, Virginia",534,38,22,11,3
est42010,4/1/2010,Female,Not Hispanic,51019,"Bedford County, Virginia",34203,2854,237,516,22
est42010,4/1/2010,Female,Total,51019,"Bedford County, Virginia",34737,2892,259,527,25
est42010,4/1/2010,Male,Hispanic,51019,"Bedford County, Virginia",576,43,20,15,3
est42010,4/1/2010,Male,Not Hispanic,51019,"Bedford County, Virginia",33367,2710,241,400,21
est42010,4/1/2010,Male,Total,51019,"Bedford County, Virginia",33943,2753,261,415,24
est42010,4/1/2010,Both Sexes,Hispanic,51019,"Bedford County, Virginia",1110,81,42,26,6
est42010,4/1/2010,Both Sexes,Not Hispanic,51019,"Bedford County, Virginia",67570,5564,478,916,43
est42010,4/1/2010,Both Sexes,Total,51019,"Bedford County, Virginia",68680,5645,520,942,49
est42010,4/1/2010,Female,Hispanic,51021,"Bland County, Virginia",12,0,1,0,0
est42010,4/1/2010,Female,Not Hispanic,51021,"Bland County, Virginia",3007,41,12,7,0
est42010,4/1/2010,Female,Total,51021,"Bland County, Virginia",3019,41,13,7,0
est42010,4/1/2010,Male,Hispanic,51021,"Bland County, Virginia",27,2,3,0,0
est42010,4/1/2010,Male,Not Hispanic,51021,"Bland County, Virginia",3530,206,11,12,1
est42010,4/1/2010,Male,Total,51021,"Bland County, Virginia",3557,208,14,12,1
est42010,4/1/2010,Both Sexes,Hispanic,51021,"Bland County, Virginia",39,2,4,0,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51021,"Bland County, Virginia",6537,247,23,19,1
est42010,4/1/2010,Both Sexes,Total,51021,"Bland County, Virginia",6576,249,27,19,1
est42010,4/1/2010,Female,Hispanic,51023,"Botetourt County, Virginia",153,18,12,6,1
est42010,4/1/2010,Female,Not Hispanic,51023,"Botetourt County, Virginia",15955,529,99,148,10
est42010,4/1/2010,Female,Total,51023,"Botetourt County, Virginia",16108,547,111,154,11
est42010,4/1/2010,Male,Hispanic,51023,"Botetourt County, Virginia",157,13,8,4,0
est42010,4/1/2010,Male,Not Hispanic,51023,"Botetourt County, Virginia",15587,583,109,100,7
est42010,4/1/2010,Male,Total,51023,"Botetourt County, Virginia",15744,596,117,104,7
est42010,4/1/2010,Both Sexes,Hispanic,51023,"Botetourt County, Virginia",310,31,20,10,1
est42010,4/1/2010,Both Sexes,Not Hispanic,51023,"Botetourt County, Virginia",31542,1112,208,248,17
est42010,4/1/2010,Both Sexes,Total,51023,"Botetourt County, Virginia",31852,1143,228,258,18
est42010,4/1/2010,Female,Hispanic,51025,"Brunswick County, Virginia",73,30,7,3,5
est42010,4/1/2010,Female,Not Hispanic,51025,"Brunswick County, Virginia",3472,4688,54,31,1
est42010,4/1/2010,Female,Total,51025,"Brunswick County, Virginia",3545,4718,61,34,6
est42010,4/1/2010,Male,Hispanic,51025,"Brunswick County, Virginia",140,38,9,2,2
est42010,4/1/2010,Male,Not Hispanic,51025,"Brunswick County, Virginia",3589,5376,46,26,4
est42010,4/1/2010,Male,Total,51025,"Brunswick County, Virginia",3729,5414,55,28,6
est42010,4/1/2010,Both Sexes,Hispanic,51025,"Brunswick County, Virginia",213,68,16,5,7
est42010,4/1/2010,Both Sexes,Not Hispanic,51025,"Brunswick County, Virginia",7061,10064,100,57,5
est42010,4/1/2010,Both Sexes,Total,51025,"Brunswick County, Virginia",7274,10132,116,62,12
est42010,4/1/2010,Female,Hispanic,51027,"Buchanan County, Virginia",38,3,4,0,0
est42010,4/1/2010,Female,Not Hispanic,51027,"Buchanan County, Virginia",11649,62,38,37,7
est42010,4/1/2010,Female,Total,51027,"Buchanan County, Virginia",11687,65,42,37,7
est42010,4/1/2010,Male,Hispanic,51027,"Buchanan County, Virginia",48,4,4,0,0
est42010,4/1/2010,Male,Not Hispanic,51027,"Buchanan County, Virginia",11664,579,37,36,5
est42010,4/1/2010,Male,Total,51027,"Buchanan County, Virginia",11712,583,41,36,5
est42010,4/1/2010,Both Sexes,Hispanic,51027,"Buchanan County, Virginia",86,7,8,0,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51027,"Buchanan County, Virginia",23313,641,75,73,12
est42010,4/1/2010,Both Sexes,Total,51027,"Buchanan County, Virginia",23399,648,83,73,12
est42010,4/1/2010,Female,Hispanic,51029,"Buckingham County, Virginia",88,24,3,0,1
est42010,4/1/2010,Female,Not Hispanic,51029,"Buckingham County, Virginia",5000,2575,59,36,3
est42010,4/1/2010,Female,Total,51029,"Buckingham County, Virginia",5088,2599,62,36,4
est42010,4/1/2010,Male,Hispanic,51029,"Buckingham County, Virginia",154,23,1,0,2
est42010,4/1/2010,Male,Not Hispanic,51029,"Buckingham County, Virginia",5727,3596,60,43,5
est42010,4/1/2010,Male,Total,51029,"Buckingham County, Virginia",5881,3619,61,43,7
est42010,4/1/2010,Both Sexes,Hispanic,51029,"Buckingham County, Virginia",242,47,4,0,3
est42010,4/1/2010,Both Sexes,Not Hispanic,51029,"Buckingham County, Virginia",10727,6171,119,79,8
est42010,4/1/2010,Both Sexes,Total,51029,"Buckingham County, Virginia",10969,6218,123,79,11
est42010,4/1/2010,Female,Hispanic,51031,"Campbell County, Virginia",368,34,12,3,6
est42010,4/1/2010,Female,Not Hispanic,51031,"Campbell County, Virginia",23293,4306,224,333,15
est42010,4/1/2010,Female,Total,51031,"Campbell County, Virginia",23661,4340,236,336,21
est42010,4/1/2010,Male,Hispanic,51031,"Campbell County, Virginia",474,29,9,13,4
est42010,4/1/2010,Male,Not Hispanic,51031,"Campbell County, Virginia",22063,3964,219,334,11
est42010,4/1/2010,Male,Total,51031,"Campbell County, Virginia",22537,3993,228,347,15
est42010,4/1/2010,Both Sexes,Hispanic,51031,"Campbell County, Virginia",842,63,21,16,10
est42010,4/1/2010,Both Sexes,Not Hispanic,51031,"Campbell County, Virginia",45356,8270,443,667,26
est42010,4/1/2010,Both Sexes,Total,51031,"Campbell County, Virginia",46198,8333,464,683,36
est42010,4/1/2010,Female,Hispanic,51033,"Caroline County, Virginia",402,68,24,13,2
est42010,4/1/2010,Female,Not Hispanic,51033,"Caroline County, Virginia",9522,4513,246,172,20
est42010,4/1/2010,Female,Total,51033,"Caroline County, Virginia",9924,4581,270,185,22
est42010,4/1/2010,Male,Hispanic,51033,"Caroline County, Virginia",415,71,31,15,5
est42010,4/1/2010,Male,Not Hispanic,51033,"Caroline County, Virginia",9282,4283,234,120,19
est42010,4/1/2010,Male,Total,51033,"Caroline County, Virginia",9697,4354,265,135,24
est42010,4/1/2010,Both Sexes,Hispanic,51033,"Caroline County, Virginia",817,139,55,28,7
est42010,4/1/2010,Both Sexes,Not Hispanic,51033,"Caroline County, Virginia",18804,8796,480,292,39
est42010,4/1/2010,Both Sexes,Total,51033,"Caroline County, Virginia",19621,8935,535,320,46
est42010,4/1/2010,Female,Hispanic,51035,"Carroll County, Virginia",337,4,19,2,4
est42010,4/1/2010,Female,Not Hispanic,51035,"Carroll County, Virginia",14739,110,43,46,4
est42010,4/1/2010,Female,Total,51035,"Carroll County, Virginia",15076,114,62,48,8
est42010,4/1/2010,Male,Hispanic,51035,"Carroll County, Virginia",390,1,22,1,4
est42010,4/1/2010,Male,Not Hispanic,51035,"Carroll County, Virginia",14275,133,67,29,4
est42010,4/1/2010,Male,Total,51035,"Carroll County, Virginia",14665,134,89,30,8
est42010,4/1/2010,Both Sexes,Hispanic,51035,"Carroll County, Virginia",727,5,41,3,8
est42010,4/1/2010,Both Sexes,Not Hispanic,51035,"Carroll County, Virginia",29014,243,110,75,8
est42010,4/1/2010,Both Sexes,Total,51035,"Carroll County, Virginia",29741,248,151,78,16
est42010,4/1/2010,Female,Hispanic,51036,"Charles City County, Virginia",32,5,17,1,0
est42010,4/1/2010,Female,Not Hispanic,51036,"Charles City County, Virginia",1485,1891,335,27,5
est42010,4/1/2010,Female,Total,51036,"Charles City County, Virginia",1517,1896,352,28,5
est42010,4/1/2010,Male,Hispanic,51036,"Charles City County, Virginia",29,4,16,2,0
est42010,4/1/2010,Male,Not Hispanic,51036,"Charles City County, Virginia",1587,1748,277,9,5
est42010,4/1/2010,Male,Total,51036,"Charles City County, Virginia",1616,1752,293,11,5
est42010,4/1/2010,Both Sexes,Hispanic,51036,"Charles City County, Virginia",61,9,33,3,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51036,"Charles City County, Virginia",3072,3639,612,36,10
est42010,4/1/2010,Both Sexes,Total,51036,"Charles City County, Virginia",3133,3648,645,39,10
est42010,4/1/2010,Female,Hispanic,51037,"Charlotte County, Virginia",77,9,12,0,0
est42010,4/1/2010,Female,Not Hispanic,51037,"Charlotte County, Virginia",4278,2045,55,26,1
est42010,4/1/2010,Female,Total,51037,"Charlotte County, Virginia",4355,2054,67,26,1
est42010,4/1/2010,Male,Hispanic,51037,"Charlotte County, Virginia",130,19,32,0,0
est42010,4/1/2010,Male,Not Hispanic,51037,"Charlotte County, Virginia",4251,1787,49,15,0
est42010,4/1/2010,Male,Total,51037,"Charlotte County, Virginia",4381,1806,81,15,0
est42010,4/1/2010,Both Sexes,Hispanic,51037,"Charlotte County, Virginia",207,28,44,0,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51037,"Charlotte County, Virginia",8529,3832,104,41,1
est42010,4/1/2010,Both Sexes,Total,51037,"Charlotte County, Virginia",8736,3860,148,41,1
est42010,4/1/2010,Female,Hispanic,51041,"Chesterfield County, Virginia",8922,1539,656,173,101
est42010,4/1/2010,Female,Not Hispanic,51041,"Chesterfield County, Virginia",109487,39004,1434,6516,214
est42010,4/1/2010,Female,Total,51041,"Chesterfield County, Virginia",118409,40543,2090,6689,315
est42010,4/1/2010,Male,Hispanic,51041,"Chesterfield County, Virginia",10144,1441,832,172,111
est42010,4/1/2010,Male,Not Hispanic,51041,"Chesterfield County, Virginia",103143,33090,1155,5940,200
est42010,4/1/2010,Male,Total,51041,"Chesterfield County, Virginia",113287,34531,1987,6112,311
est42010,4/1/2010,Both Sexes,Hispanic,51041,"Chesterfield County, Virginia",19066,2980,1488,345,212
est42010,4/1/2010,Both Sexes,Not Hispanic,51041,"Chesterfield County, Virginia",212630,72094,2589,12456,414
est42010,4/1/2010,Both Sexes,Total,51041,"Chesterfield County, Virginia",231696,75074,4077,12801,626
est42010,4/1/2010,Female,Hispanic,51043,"Clarke County, Virginia",214,5,23,11,0
est42010,4/1/2010,Female,Not Hispanic,51043,"Clarke County, Virginia",6338,414,58,105,8
est42010,4/1/2010,Female,Total,51043,"Clarke County, Virginia",6552,419,81,116,8
est42010,4/1/2010,Male,Hispanic,51043,"Clarke County, Virginia",241,1,17,12,2
est42010,4/1/2010,Male,Not Hispanic,51043,"Clarke County, Virginia",6277,429,58,84,16
est42010,4/1/2010,Male,Total,51043,"Clarke County, Virginia",6518,430,75,96,18
est42010,4/1/2010,Both Sexes,Hispanic,51043,"Clarke County, Virginia",455,6,40,23,2
est42010,4/1/2010,Both Sexes,Not Hispanic,51043,"Clarke County, Virginia",12615,843,116,189,24
est42010,4/1/2010,Both Sexes,Total,51043,"Clarke County, Virginia",13070,849,156,212,26
est42010,4/1/2010,Female,Hispanic,51045,"Craig County, Virginia",20,0,3,1,3
est42010,4/1/2010,Female,Not Hispanic,51045,"Craig County, Virginia",2581,4,8,15,1
est42010,4/1/2010,Female,Total,51045,"Craig County, Virginia",2601,4,11,16,4
est42010,4/1/2010,Male,Hispanic,51045,"Craig County, Virginia",8,0,4,1,2
est42010,4/1/2010,Male,Not Hispanic,51045,"Craig County, Virginia",2539,9,8,9,2
est42010,4/1/2010,Male,Total,51045,"Craig County, Virginia",2547,9,12,10,4
est42010,4/1/2010,Both Sexes,Hispanic,51045,"Craig County, Virginia",28,0,7,2,5
est42010,4/1/2010,Both Sexes,Not Hispanic,51045,"Craig County, Virginia",5120,13,16,24,3
est42010,4/1/2010,Both Sexes,Total,51045,"Craig County, Virginia",5148,13,23,26,8
est42010,4/1/2010,Female,Hispanic,51047,"Culpeper County, Virginia",1582,186,105,51,26
est42010,4/1/2010,Female,Not Hispanic,51047,"Culpeper County, Virginia",17359,3672,171,427,27
est42010,4/1/2010,Female,Total,51047,"Culpeper County, Virginia",18941,3858,276,478,53
est42010,4/1/2010,Male,Hispanic,51047,"Culpeper County, Virginia",1944,191,129,85,31
est42010,4/1/2010,Male,Not Hispanic,51047,"Culpeper County, Virginia",17127,4248,183,361,25
est42010,4/1/2010,Male,Total,51047,"Culpeper County, Virginia",19071,4439,312,446,56
est42010,4/1/2010,Both Sexes,Hispanic,51047,"Culpeper County, Virginia",3526,377,234,136,57
est42010,4/1/2010,Both Sexes,Not Hispanic,51047,"Culpeper County, Virginia",34486,7920,354,788,52
est42010,4/1/2010,Both Sexes,Total,51047,"Culpeper County, Virginia",38012,8297,588,924,109
est42010,4/1/2010,Female,Hispanic,51049,"Cumberland County, Virginia",60,22,6,0,0
est42010,4/1/2010,Female,Not Hispanic,51049,"Cumberland County, Virginia",3285,1825,54,29,0
est42010,4/1/2010,Female,Total,51049,"Cumberland County, Virginia",3345,1847,60,29,0
est42010,4/1/2010,Male,Hispanic,51049,"Cumberland County, Virginia",81,15,7,0,0
est42010,4/1/2010,Male,Not Hispanic,51049,"Cumberland County, Virginia",3225,1550,54,29,1
est42010,4/1/2010,Male,Total,51049,"Cumberland County, Virginia",3306,1565,61,29,1
est42010,4/1/2010,Both Sexes,Hispanic,51049,"Cumberland County, Virginia",141,37,13,0,0
est42010,4/1/2010,Both Sexes,Not Hispanic,51049,"Cumberland County, Virginia",6510,3375,108,58,1
est42010,4/1/2010,Both Sexes,Total,51049,"Cumberland County, Virginia",6651,3412,121,58,1
est42010,4/1/2010,Female,Hispanic,51051,"Dickenson County, Virginia",44,1,3,0,1
est42010,4/1/2010,Female,Not Hispanic,51051,"Dickenson County, Virginia",7845,33,30,21,1
est42010,4/1/2010,Female,Total,51051,"Dickenson County, Virginia",7889,34,33,21,2
est42010,4/1/2010,Male,Hispanic,51051,"Dickenson County, Virginia",35,0,5,1,0
est42010,4/1/2010,Male,Not Hispanic,51051,"Dickenson County, Virginia",7849,29,33,13,1
est42010,4/1/2010,Male,Total,51051,"Dickenson County, Virginia",7884,29,38,14,1
est42010,4/1/2010,Both Sexes,Hispanic,51051,"Dickenson County, Virginia",79,1,8,1,1
est42010,4/1/2010,Both Sexes,Not Hispanic,51051,"Dickenson County, Virginia",15694,62,63,34,2
est42010,4/1/2010,Both Sexes,Total,51051,"Dickenson County, Virginia",15773,63,71,35,3
est42010,4/1/2010,Female,Hispanic,51053,"Dinwiddie County, Virginia",242,76,10,7,10
est42010,4/1/2010,Female,Not Hispanic,51053,"Dinwiddie County, Virginia",8964,4926,107,116,10
est42010,4/1/2010,Female,Total,51053,"Dinwiddie County, Virginia",9206,5002,117,123,20
est42010,4/1/2010,Male,Hispanic,51053,"Dinwiddie County, Virginia",271,65,21,4,5
est42010,4/1/2010,Male,Not Hispanic,51053,"Dinwiddie County, Virginia",8983,4418,89,76,7
est42010,4/1/2010,Male,Total,51053,"Dinwiddie County, Virginia",9254,4483,110,80,12
est42010,4/1/2010,Both Sexes,Hispanic,51053,"Dinwiddie County, Virginia",513,141,31,11,15
est42010,4/1/2010,Both Sexes,Not Hispanic,51053,"Dinwiddie County, Virginia",17947,9344,196,192,17
est42010,4/1/2010,Both Sexes,Total,51053,"Dinwiddie County, Virginia",18460,9485,227,203,32
est42010,4/1/2010,Female,Hispanic,51057,"Essex County, Virginia",102,20,25,1,7
est42010,4/1/2010,Female,Not Hispanic,51057,"Essex County, Virginia",3365,2341,64,74,2
est42010,4/1/2010,Female,Total,51057,"Essex County, Virginia",3467,2361,89,75,9
